videoId,title_sentiment,description_sentiment
SiQzxt-f06E,0,0
cYM-vTiWeek,0,0.5719
ZdHhs-I9FVo,0.4767,-0.0457
zQzTCyoXJQM,0,0.6908
wm3JeBRYdGs,0,0.9584
AgvpqgphEGI,0,0.9424
fIoJwaRGslg,0,-0.7845
OipSzlYajfU,0,0
PZfIuHiRWko,0,0
VaXiyrrVYzk,0,0.9954
K5ly4N-gDtQ,0.34,0.9231
HmJYVifzgnY,-0.0951,0.3804
2Uy4jBAc6NQ,0,0.3939
axOxfgNubrU,0,0.5994
YIroNsajeNo,0.1779,0.9984
JdRy4IdcMF0,0.4019,0.9605
vP127XRsfPA,0,0.9867
CpRE6_XwOZk,0,0.4902
MIH-yDuSGIk,-0.3818,-0.6908
5atYMXtskHU,0.6369,0.7964
HPaSNOLqgwI,0.7184,0.906
NTs4M-IQAbA,0,0.5536
owhvS35MSns,0,0.7506
ZJLEIYM5G6k,-0.1531,0.9839
GpFytyrsOFg,0.4404,0.939
B1Lu0e5lbgs,0,0.972
o7XoqZxJ5HA,0,0
4Zzk-Sfv54A,0.128,0.4215
GhXHA-9z0ww,0,0.4215
O4iRCKEsRnY,0,-0.8585
UORvNUDF638,0,0.7599
fOeyKikMCI0,0,0.9962
PPG3Ri693eg,0.471,-0.8901
eqziCC2TuHo,0,0
RTdH3FGEyhU,0.296,0.9452
vX9HxtUyJ7U,0,0.995
S1jJlkHj1pY,0,-0.7269
mZ9QhlvM5Ps,0,0.9958
xk_q3Zv_5w8,0,0.9895
ea_Gy3lo9mM,0,-0.6808
jsmbXhhPpy8,0,0.9947
ojH6MiJdH5o,0,0
Y8RigxxiilI,0,0.504
WG4bzvCjVBk,-0.5754,-0.1984
eP38Cxve5xY,0,0.9855
HIDv0KSnLgw,0,0.9877
F8BScwOiDwM,0,0.296
EhO8Q9Dtnhw,0,0.9634
u0D8AjNPA1E,0,0.2732
Jzx6wdK7DpQ,-0.3802,0.9652
nNFnDeBmvoI,0,0.7804
-hA5DR7o1JA,0,0.8611
hnZhIKNo43E,0.1531,0.7151
8pQvrJKQSMY,0.4019,0.9098
hdw1uKiTI5c,0,-0.9676
6CXlzFAoKmg,0,0.5152
FBV-etrLDGc,0,0.5951
vWQfTF_3rBY,0,0.4557
_BWPWouQLAw,0,-0.2263
XZ4U2hD9vlM,0,0.4199
_BqnM9P7ztI,-0.5859,0.997
aI49ouHs708,0,0.9447
2B7uZDX4CpM,0,0.9477
qfO0qnXOkIo,0.5994,0.6597
QdtT68lVNbU,0,-0.6004
cR2EzHlPzxA,0.6369,0
VEX7KhIA3bU,0,0
KT2oL6_r5x4,-0.2731,0.3893
THNMv283UyE,0,0.9183
FuXQ3tzEAh0,0.1531,0.1531
JhdKKtPagFg,0.1531,0.1531
q9zGW25ojAc,0.1531,0.1531
7CU26DipiPw,0.1531,0.1531
vCWmHbpD0fE,0,0.4767
n9hmGeASiKc,0,-0.7908
E1mFLiZ0t6c,-0.8481,-0.9449
NytGzDhMnA0,0,0.128
VkTLxYWTVnQ,0,0.9645
ShidIjfJXDs,0,0
ehNsLk2jE4c,0,0.4084
LOodrrLclVQ,0,0
kb0WYWDxBBo,0,0.9183
S8luGZhHTSg,0,0
hJLwRkM-0Xg,0.8316,0.9839
0xZ-M9qZPTs,0,0
P-KbOSmzjAY,0,0
rqf-q37NYVg,0,0.5229
CtLYeZP7GBk,0,-0.2003
2P_0Q8CIjw8,0,0.8658
jAQNiL3o5lU,0,-0.8866
CqggLUWFADw,0,0.5859
JFU2YFtpJYI,0.2023,0.9134
wgfc2acH11A,0,0.7184
Y4WqnRNqygk,0,0
ECB2Rku_nTY,0,0
m-zbIfF-RYA,0.91,0.9851
2M6v3KNpJQY,0,0.3269
d3iGJho4XAI,0.3612,0.3612
l_At-vg94yE,0,0.9374
lfXIIz_rfTM,0.4019,0.7263
Qs2OEdw7mrA,0,0.6124
E1WPKKRSKRQ,0.6908,0.9803
zriASyStLNI,0,0.4222
-osI8BMmge4,0,0
SmMsn69eahM,0.8555,0.4019
eVK7exyvwsM,0,-0.743
TfIVqAumfAQ,0.0772,0
VmY5T-3LtrE,0,0.9442
u9lM-7a4ivQ,0,0
M7ixKStYQSE,0,0
8dCR0KWqS_0,0.4767,-0.7843
nSAuu7lBiXg,-0.3182,0.953
hZ92_xPKSq8,0.8834,0.9958
RMraXZclu10,0,0
lPTlj8bvax8,0.3612,0.967
RxiS93eDcnk,0,0
3DjD7A8wL6Y,0.2023,0.9665
F5hjv1cBvio,0,0.6312
PmpDmAWvjqg,0.9287,0.9287
knd2AUHfNHw,0,0
sqaiz-pRrHY,0,0.9912
FE_1aFvqKPs,0,0.9844
hBtYBPxRHC0,0,0
w16HNJCNpQw,-0.7736,0.5411
cOEYoNQ7M74,0,0.34
w7M6msZbbi8,0.4939,0.9698
fL4mysGrOYc,0,0
Zzpg8qbSJIE,0.6908,0.8579
6m13t3kZYrY,0.3612,0.9952
Va8DcVCRXv4,-0.7783,0.5574
1c1KHjAAjiI,-0.7783,0.9644
Z9WUDwByz_E,0.6369,0.3182
sGIp0QFRAwY,0,0.4588
lXXXygDRyBU,-0.8176,0.8119
KROr_8qpOlw,0.0772,0.3182
vUUElYb6E2g,0,0.743
gDtwufX3YGc,0.4404,0.9564
3Dl8jomW5XU,0.6369,0.2668
f4z7z_NGUTo,0,0.9787
71epcgLaKXE,0,0.2732
aULdesOg1H4,0,0
M6mPU3zFM_k,0.6124,0.9678
AtdnWYqbMwc,0,0.9908
2IOC43aiFw0,0,0.8331
h0T7hodCI7k,0.4019,0.4019
92BshnM4KI4,0.4404,0.8967
xSVbgpwnZ7o,0,0.9112
wEXrDH6Q7Yo,0,0.9359
hlZgBGJfPag,0.3182,0.9072
EiQmbrvvDaY,0,-0.7476
8HSPaS_G3L0,0,0.9618
d4JzZ7h25eU,0,0.9843
n_AXvxZDHmU,0,0
n-Fpq5NYCNQ,0.4084,0.8001
tXbZEAKoXoc,0,-0.9953
N3yWWqto1Rc,0,0.8953
-TP-ADIMpYk,0,0.9713
Q-kw90XzHsE,0,0.9452
JI2SCnX5R8M,0.7783,0.6741
BVh29vCGAXU,0.7783,0.6741
GhbHtlido8E,-0.855,0.4086
rA-V2bhsOSM,-0.128,0.0258
AyGcpoSCoDI,0,-0.8238
fdANre1q4is,0,0.9485
p9rw5_D6QWg,0.5319,0.5319
SoqO8HWj7qk,0.7783,0.6741
vYIntb5yGIE,0,0.9901
Jl6oJTB4TpA,-0.8439,-0.8838
lS3AUBsVCCU,0,0
eesAHsmg4sg,0,0.7097
-DFApjlqANs,-0.34,0.8879
Td6R3TmEbcA,-0.5106,-0.7177
DqA25Ug71Mc,0,0.296
ctTRtZksmnY,0.6369,0.9538
hFbW5ACHYaw,0,0
_yYkXayxqMM,0,0.758
ZAeiDw8MYKA,0.6289,0.2732
r3ZcWKJvqVo,0.5106,0.989
aBuciXqVYvM,0.6072,0.9337
6R5i6wQCOCQ,0,0.4767
SMs0GnYze34,0.6369,0.9643
4e4bAsQ4r30,0,0.9646
HIQJnQiFtb8,0,0
OPNPxWiVO1Q,0,0.7845
HAkid1o-Ymg,-0.296,-0.296
hgmTFfECIA4,0.6369,0.9775
kDwL2bGa0cc,0,0.2481
21hnKh7Luc4,0,0
xEusoLwlodY,0,0.8327
vxR3RGX56-A,-0.34,0.8172
OmnJpAppY9E,0,0
L1opzXTzC6g,-0.1531,0.5007
IAPh_r3hRZY,0,-0.25
VbFh7W5scqw,0.6361,0.6562
TNShdzUNpo0,0.7128,0.988
QJwA7IbBkg8,0,0.4738
ZGa7rZ2lias,0,0.7721
3RZdwK8uppk,0,0.5719
bHSg0oXVeJY,0,-0.3313
HLRI0zYfLiY,0.8001,0.9775
-qR7HCU526w,0.5994,0.9916
p3nQ6wxP6Cc,0.7964,0.9987
cQeixvxvNus,0,0
rkoq6-txKWg,0.6249,-0.2924
sT2BX97eXF8,0,0.0258
Pdb_Ym0-GlM,-0.5255,0.9655
n0vpjHSwB8E,0.34,0
ZeZvN58rpU0,-0.4466,0.9815
pTCrLZocD68,0,0.7955
nsTWqAK59Ng,0,0
_fgCoC5uchU,0.3802,0.9396
bL1y14I4EcQ,0,0
Mr0YOedvafw,0,0
fg-lw0l9Q9M,0.5994,0
bQWzmAFcJvQ,0,0
x2ozxsFDz1c,0.4215,0.2263
st7_8UKp0A8,0,-0.7156
NJz3mDrhcio,0.25,0.7556
5Vdap4DTd0Y,0,0
4yvivFDcWD0,0,0.9917
oJyjFHc34RM,0.6523,0.9797
yNRo0dd3ufs,0,0.9571
12wui_ZWUoA,0,0
SY__m7WP8Q0,0,0.7906
uIsiAHUk3SI,0,0.9689
A4_auMe1HsY,-0.34,-0.296
mdN-qKnb_B4,-0.296,-0.2998
-BRwQKWyTbw,0,0
_IrVu9JgFtU,0.9,0.7907
s31C2khNSDg,0,0.7742
KWmq6SWcdi4,0,0
E020XvbWV_U,0,0
ILcKqy6Fuxk,0,-0.9571
qvMUikhzFF0,-0.2023,0.6486
bBqp_GwrwxQ,-0.5423,0
9lZLSC6kvYE,0,0
b_ccQ-KkGIg,0,0.9907
iP77v2kyb8o,0,0.9687
mxyOZGUZ2R4,-0.25,-0.69
xgurOyk1PZg,0.3612,0.6705
iHG5aIEdO50,0.5994,0.8957
K2hW9wJJEfk,0,0.9773
9TxWj41aV5E,0,0
4qDnBP7hAoY,0,0.2263
1fqAFCb4-ec,0,0
cx0EL6tqlMQ,0,0.3182
I5U2etmt-7I,0,0.162
ftI0JEHblUU,0.5423,0.9612
idC5sWB9sC0,0,-0.8671
XOm2rGwmhWg,-0.128,0.8684
-QkLCKNr6Cs,0,0.6504
ZxLWF_EtsUM,0,0
Uug8hw0SpFM,0,0
6dUAXND_ukc,0,0.7383
k-qBBmPlw8Q,0,0
tUNDF4oYaXE,0.5574,0.4019
jvBUIP94fD0,0,0.9123
ZynNTp9V6Vg,0,0.9845
nfClieME7Yw,0.7845,0.966
XZDt-O6r7rM,0.5859,-0.6696
t3A_yaw--0w,0,0
Waqc1lYeLP8,0,0
J10P7z0J_zg,-0.296,0.6908
srPkrdaJ7xE,0,0.4404
xEJ8Bz-G7-Y,0.4019,0.128
pkzSHhJzIW0,0.368,0.9951
AGcx-hLzNbc,0,0.9183
0kbaMYjn5S4,0,0
Taab-Eyjg9Q,0,0.9977
NqyCFYxDBgM,0,0
aEK37MBTUPk,0.5106,0.5106
-RcPZdihrp4,0,0.8363
DMTQoz-qz0s,0.6369,0
fNk_zzaMoSs,0,0.8479
NbUtSQNWj5k,0,-0.5267
eXmfCaglsbU,0,0
dA6aweHjXZM,0.3818,0.9808
btrgg4jSiVs,0,0.9913
Kr3Hu8Rkvo4,-0.4019,-0.8885
p_KHe7_SSek,0.5719,0.5719
0xWNpY_BIr4,0.6369,0.9894
4JbigQ1BDCA,0.5859,0.8074
-nSEC6hCKCA,0,0.9283
G8_QXg_euUk,0.5859,0.8074
3kohcaoOKL4,0,0
PDe7AufvIuI,0.4588,0.4588
_zagM1Memfw,0.1531,0.2244
_6JOx-mi2tM,0,0.2023
vCAtUAJ5Tek,0.1027,0.858
pJtUgSfKLNE,0,0.6486
oH9pxJDxL64,0.5994,0.7096
X9IG0EKLg9M,-0.3182,0.2263
sR6J8_TbtPc,0,-0.9676
pKlnMp7_zbo,-0.34,-0.9994
quqFuzfjVzo,0,0.967
h4oWLjHHoDY,0,0.8506
Ylo8kLAyzJU,0,0.25
EZVPRe5jRs4,0,0.4588
s3KQtDrMIGY,0,-0.7845
JgpBAMiBXhY,0,0.7998
yTcE87boWyw,0,0.9794
GAFNGolP_S8,0,0.8772
9RVdqTuIZjE,0,0.9724
zQW7M8GsokY,0,0
QldNxR-JUm8,0,0.3182
77Oifdvr9UU,0,0.9854
fRwcm2wk-a4,0,0.7476
lhVc2ATNkK8,0,0
clZw5XYeXXk,0.4019,-0.9367
UIfWguzknMc,0,0
wcx40fYsLEc,0.5994,0.7193
Hft57m9Ik5U,0.6369,0
7wKwZtY9A-k,0,0.3182
OtXejhhDZ3Q,0,0.3182
9XgaV5agXoc,0,0.3182
z1v5_a9pAq8,0,0.3182
OgmZfVLkSPE,0,0.3182
8_NUxCdrZaQ,0,0.3182
3EtxcxZp9ng,0,0.3182
biB8fsYZMdk,0,0.3182
85QVRsRRAx0,0,0.3182
KC9JMEmDlw8,0.128,0.7717
iMQNAdDAXpU,-0.4019,0.9916
mK2jGzRHFsQ,0,0
Ew9GWV3umeE,0.4404,0.9963
FAqu-wesxVg,0,0.8176
hFgE4CchOu8,0,0.3612
YUtZS6xXNFM,0,0.7916
_Qqo0_fOgwk,0.6369,0.5719
Nq1OmCSyD1Y,0,0.3182
CPQpmwdKvzg,0,0
nJIrrTSKkBE,0,0.3182
dLpIhhtxCjw,0,0.3182
ZDdgSp8VEkc,0,0.3182
shfmc1koJm0,0,0.3182
j8MobLc6Ow0,0,0.3182
Pjv8AWtZvh0,0,0.3182
os80cShw3Sc,0,0.5095
E3NrlVXaQV4,0,0
5SplofoYqSY,-0.4767,-0.8555
imuTXm73AaE,0,0
BgutX__uDFA,0.7845,0.996
ApsAhG4Z5Ag,0,0
nSVUnhPMFLE,0,0
Zk9dscKrtRE,0,0
ROr4vdDChCw,0,0
ITZQPlSGGGc,0,0
vNKeiEl525w,0,0
_uK-an0LQyM,0,0
Z8U_Y3n2GEQ,0,0
Ynf_4F0jFkI,0,0
WMW_WTESWdg,0,0
EMnsv4VDM0M,0,0
K7dHVdgeMmc,0,0
HVm3lQulOgs,0.2732,0.504
gvQ9mApgPVY,0,0
J1uLiQU8gnM,0,0
jrlOra4UO8o,0.6369,0
Wq2bzh6yhXI,0.4019,0.4574
x8FFICx-2iE,0.4939,0.985
TrXLqqESdBs,0.7906,0.9759
pype2USrVHM,0,0
6oG3adBAfoU,0,0
MmtpMpSrZGw,0,0
2NdNnGVDtRY,0,0
qp58uPVE-Ts,-0.128,0.9452
Q8m33JLAqnw,0.7096,0.9516
ahRR3-5sOTI,0.6369,0.9936
OMUl3ZbA7BA,0,0.8967
kVdGPn8edDA,0,0.3182
8rMmFaBEfgg,0,0.9919
hxBARHNz6NY,0,0.9942
kRlr8l1-Hfg,0.4215,0.9333
W9ziY_uzO7c,0,0.9164
jAxK-PEtqy0,0,0.9404
YY1jRG5iO-E,0,-0.7762
3waoQWDVh9U,0,0.871
84wls6B1u0Q,0,0.8327
ng-S__zjX_g,0,0.644
CQCb4xclUfc,0.4215,0.8327
v37kfxmIVoo,0,0
pZmesQJxy0M,0.3612,0.3612
3kRs3IPWKnE,0.6369,0
-TEV7IyGAu4,0,0.8708
8GCMfYFF_Rk,0.5994,0.5423
vjQrUeMM_4w,0,0.6643
oETCMLu3uDs,0,0
zM5fS9OLPXY,0,0.8738
k3tXABlQ42I,0.5574,0.7717
KOAjWQ7RxKw,0.7125,0.9726
0Z2cPDS9erc,-0.8357,0.9994
0Z0vb8TLQlk,0,0.3612
miS8obN7N_Y,0,0.933
0fkZ3hbnjTI,0,0.3182
Gif8pG6tyTE,0,0.7059
fSmVwez8zRs,0.3182,0.908
vpssV5zaKVQ,0,0
7HoigbeY8rA,0,0
7nmue5jHLOk,0,0.9888
8mx76zjFQe0,0,0.756
529xSAMVpIU,0,0
O2Y1unjvvcE,0,0
iWtuzCwuM4o,-0.9595,-0.8176
z9helyIwCGE,0.4404,0.9941
AnE7_AWpONY,0,0.617
4MyhLtPB8T4,-0.6901,-0.9722
1d6VrNrZHYM,0,0.5719
QzIkel4q2Jk,0,0
SrVJINan5cw,0,0.9183
AioeNbNIoIY,0,0
T3ZzypeB6Ds,0,0
NgHtxjinKpE,0,0
jQ2jUBO15yk,0,0
hCi8LlIizYQ,0,0.34
vMtMbgWOhGI,0,0
MSRi4nqoQMM,0,0
I8mS8Pfgros,0,0.9227
9TDgcTtFaNc,0,0.8096
BXb8D-OAoKE,0.6369,0.9907
ojIXx1mlK8Y,0,0
d8DcU8HeFuI,0.5255,0.9818
5jGnXqMuDs4,0,0.9699
j9asBiy34WE,0,0
WQrC3B6xB5U,0,0.9756
3-DQxzhvUqY,0.6696,0
MMtHCJeqxzg,0.6249,0.9909
ZvxplRm05_8,0,0
6xvywxLVOd8,0,0
UFihs_Kl1zA,0.5106,0.6597
O_impu8tlDM,0,0
ZIKPAVJ_f5c,0,0.865
4tSiyGkX5jI,0,0
ONg2d4u34e0,0,0.3182
lTn9IaVfZEk,0,-0.6597
yP5aEvWo9jE,0,0.9689
Pwv1r7J2K4c,0,-0.9785
U-iv6CT5XSo,0,0.6689
IFq7Nv_020c,0,-0.0258
DmdyydaGL-c,-0.3818,0.7303
m04jl8VxSic,0,0.3182
39jty-qSMSo,0.4753,0.9809
PZrU0PoF1bI,0,0.7605
xYagAwXzQjU,0,0.8698
1XTkof5VN6Q,0,0.3182
HNlEJz7O5Y4,0.3818,0.8947
wJHphrutLSU,-0.7906,-0.8689
a6bj2Qddmzk,0,0.3736
TryOpYOcKF8,0,0
DCeBQ5CVBXo,0,-0.128
sAHE5cdOwXA,0,0.989
rWvoMrYCQBU,-0.5994,-0.5994
tNsTy-j_sQs,-0.6597,0
TbXuuz6qr-8,0,0.5972
gHlIr5tNilg,0.6841,0.6562
MvGeKMNGrnc,0,0.25
ZmLaGmiY8Xg,-0.4588,0.9911
8xWiNpo2jR4,0,0
A2iLehuIyZY,0,0
HM4mSy54Pzk,0,0.765
hJAQEq19EGM,0.296,0.3736
CTbTXxLCn8Q,0,0
OuYuNQtxUMk,0,-0.2924
TV0Tuyy3bDc,0,0.9118
b2I-FcX8lzw,0,0
K6bjlqAsONo,0,0
AmdP14y3cwM,0,0.3612
VVyvVOWAShQ,-0.3818,0.9665
XJtsDE44B6c,0.2225,0.9901
J7_8gGDknK8,0,0
AgHwPVr9Yxg,0,0
2gDFVYfU63Q,0,0
p59LLQ52vEo,-0.3818,0.6155
KKpy1fSj14w,0,0.9
mKnsX_NDOlE,0.5563,0.9625
ZtZpSFAkZfo,0.128,0.9652
Kh90eOk7srM,0.0772,0
vzEyiwxHlQU,0.4926,0.7177
KnXNcduoPnY,0,0
xggolexgVUM,0,0.9509
v8ay6FFasYQ,0,0.4404
GkgRCLcH-C4,0,0.504
J_DgvuwMLAM,0,0.9829
IyH69Spt-Y8,0.516,0.516
NSUARQBdgS0,0,0
4oA3GZ7C7GQ,0,0.4404
IQ189qQm2BQ,0,0.4767
4Bj_QhLgZQo,0,0
mTsfPPR91qc,0.3182,-0.8482
OmMU2rjaW_w,0.7125,0.9419
uswC4Jo39UI,-0.6597,0.802
xoKt_Q9xD0A,0.7003,0.9516
hfnDTvbtDUI,0,0.9776
tRTRkw7el8A,0,-0.296
y4lRzMvj0ng,0.3818,0.2023
HC7JMCbK-1k,0.1531,0.1531
caTZiKAXO0k,0,0
cFdk1KiZZYg,-0.5106,0
zVg7QV6hF78,0,0.9565
F00jbkVR3e0,-0.128,0.1531
-M6RxBTiq5g,0,0.504
rNRv0wrl0tU,0,0.8004
ZqqO_QmDgWw,0,0.9873
j478SFMeSqM,0.802,0.9189
T6-buXiIJOA,0,0.8479
ywnCaVZhFOg,0.4939,0.9377
IMZ2e7FGeoI,0,0
g-BlGRC6P1Q,0,0.4939
1i3nKV91KjI,0,0.4019
KVAS6b_4kVQ,0,0.9032
tpF_Hocq8VM,0,0
DeIYcp5TAV8,0,0.8531
-qH_CIS91MA,0,0
1o_nvUSYVmI,0,0
4gf-j6VZiqA,0.7944,0.7184
Dr5vjFve6H8,0,0.5266
1hrL3AQdMRQ,0,0
UzJ75Nxm12Y,0,-0.743
CIu4eC6bnNk,0,0
gNC7C2ODa4Y,0,0
By5MLHE_L6s,-0.34,-0.34
dmAi2nRQDDQ,0,0
Qgn_-awndNs,0,0.34
-llUL1bsLEY,0,0.9349
1kwg4C7JLTQ,0,0.9223
ElKhONy6RO8,0,0
4xwe81bs1Wk,0,0.8591
hwtbqqV54xE,0.6369,0.7622
kSue33jkxmQ,0,0.8656
CTbanwR_a6E,0,0
v5-QU-vmZBw,0,0
ht-LbRm6s_A,0,0.4588
ptwAYtbDkS8,-0.7096,-0.765
4dxaq0BjIr8,0,0
1tGhMiowOvU,0,0
z2sq_jSrFFI,0,0.9509
F_n3FfC-yEE,0,0.4215
WuXJrCck1Lk,0,0.8016
l395MNhkaTs,-0.8331,-0.7969
JAtrdab1YVI,0,0.9913
OlvkVEnbcYg,-0.5106,0.8726
pP4PgaGcgGA,-0.128,-0.8217
_e_GWjIR_-0,0,0.7574
DnPRZrabNZU,0,0
qxItWyvsRKw,0,-0.9147
BQhCjiqm17A,0,0
hnIrb5dOv5g,0.3612,0.9976
K_m5M1GVRqY,-0.34,-0.5346
ri66oabJGgw,0.5267,0.6105
KYDjD4Kszew,0,0
5J5bH__wnx4,0,0.7303
IPovIgtAFcI,0,0
IU9HQxrq4Xs,0,-0.7393
6twwCuwl3YY,0,0.5972
k3Tl5bO3seI,0,0
_TCQnvQEUbM,0,0.946
KJq01P7jKPw,0,0.3182
14ANvlH9mBs,0.3182,-0.25
heHJLRCVqMo,0.7003,0.9994
62AEHPdveEw,0,0
LegT0M-XMOY,-0.368,0.5881
G_jqxPCWR-Q,0,0.3612
ro74Ki2jsNg,0,0.3182
td0pMtjfthc,0,-0.7616
igh1NirIGf0,0,0.5719
8h2Uz5I--6Q,0,0.9857
oXHctSf_BDk,0,0.8636
YYs2MiigT5g,0.4019,0
lp0QgnIT18I,0.3182,-0.25
NmJPs2nU3wM,0,0.0258
CU5EhYkrZao,0,0.9942
5zUpkHxm8KQ,0,0
JQ2CdctEVAY,0.4215,0.9849
9SJHMdWILeU,0.3016,0.8053
epoNHaB2XYg,0,0
jQFL7ub0ve8,-0.0772,0.6535
FzDXyJZSj78,0,0.4588
wxLENQ_K81k,0,0
DalUPtz01gM,-0.4019,0
NCZZIVcVY_A,0,-0.0772
v-xnuVJRVNw,0,0
4CgUjTir6pg,0,-0.7865
OnqLFbTCask,0.6369,0.2023
Usj9sSKMBUo,0,0
jot7YX0aXVU,0,0
TW9nIVVcMck,0.5684,0.9728
KHYrrFvOWMQ,0,0.128
Vpm3lc9chD0,0.4588,0.4588
Pk1A1yQ38nI,0,0
PsAeahJ2uBE,0,0
8P-7nwQXVaU,0,0
OZrLx5JNB2Y,0,0
8GbytZ297t8,0,0
bWo-xc8BJdI,0,0
Q8JDzfWKQ2Q,0,0
52WwgoIkeRI,0.5574,0.7717
KiQmyNOL7g8,0,0
vIIpiJKx2kE,0,0.5423
oDnJrr2Pvkw,0.1511,0
AKPMqCUYYdo,0,0.7998
ZjUk9jeV9VQ,0.25,-0.8516
5KGl5zuUPZw,0.1779,0.9001
CWzrABouyeE,0.5719,0
saHTKmJL1ow,0.6908,0.9917
Lghcq8lGG2M,0.0258,0.9828
v0wSEkKttAA,0,0.5374
CuWSItvpxMo,0,0.3612
92NmyhA8DOg,0,0.6808
yDRAFpjBZ2I,0,0.949
KJPT3XiE1lE,0,0.9095
YagQyt0L1p8,0,0.9156
zhdbWlrfh7Q,0,0.25
lA7JJVmxBOI,0,-0.8713
LcpmdLUeGqA,0,0
Pb50eYuDhD4,-0.1531,-0.9551
elAwkwT4M4A,0,0
3B8v51C3zIo,0,0.9299
x3SAcbNh7sw,-0.2732,0.9452
dA-nzt_AEwc,-0.296,0.4995
wxnZwsur9cA,0,0.5423
EOPXRJIXCiQ,0,0
gyByVMFpBQA,0.7297,0
Z3HNsnZ3Xc4,0,0
xSQLOco4-IM,-0.2481,0.471
zks3fRprf74,0,0.5229
3trqHYXNKZw,-0.4767,-0.7256
VPU00tlyM2E,0.5267,0.8002
xYpmU3qDn28,0.7284,0
OabSf6uIQpQ,0,0.7987
X2OvTAyff1o,0.4019,-0.964
t_zwobgxp6k,-0.4374,0.6562
QukbE72Aaok,0,0
Xv9YLh3vi6w,0,0.982
nB54HS3lPg0,0,0.3182
Ck0rgGyza3E,0.5719,0.9183
M6Ngi_LHnTM,0,0.7603
q14GYAoj9B4,0,0
4Mh7C0oZndY,0.2263,0.7156
rz6_AYKK7PA,0.2023,0
ThtL6pVJp1A,0,0
woPGNeC9VhQ,0,0.7902
6pHCsdzKPZE,0.4389,0.9932
c0-j7Uk_jUE,0.7351,0.7351
drFWnQIwwaA,0,0
mxhI4sh85wc,0,0.9184
GhRiLP32qfs,0.6369,0.9193
YvbWvCpHOjo,0,0.9628
Vf8ecWyiaxs,0,0.5106
T2luQkV8IgQ,0.34,0.9682
BoKhryAbWuY,0,0
-CTcG7sGHUs,0.6091,0.992
Kycmub3vB18,0,0
5Fl-UlUw2Uk,0,0.8718
hxKHSakl1No,0,0
heNKNphLcJA,-0.5267,0.2023
TfmJQ5ndktI,0,0.9656
wTO5E7D1hP8,0,0.504
pGnJmf4yUN4,0.5423,0.6705
d9STgw6dR-A,0,0
uA0aJnNGBnw,0,0
SJFMc89Ofyc,-0.5267,0.3941
frPnTZmiPvg,0,0.4199
AXu08gwnnD4,0.765,0.9406
0vnR9wtd2YY,0,-0.5267
4X5wJ4mOws0,0,0.212
te9VHts2cYE,0,0.8856
VTl2C5UGFGY,0,0
JB6F_1XiSa0,-0.2732,-0.3714
xlE-MbU8fxY,0,0
6oOK5EgSF2k,0,0.7223
ni-5ZPpKFAM,0,0.8687
Y8Ctq7hyAKs,0,0.9716
noC6n2NiOpg,-0.128,-0.9394
sv-X1Se9Yd8,-0.4926,0.9508
DPhdk3sP6Xo,-0.4767,0.0431
RqOM0h2niAs,0,0.8327
AeLW4VR_BKg,0,0.9803
h1Ab6aYsf4E,0,0
YA0FVuPYIH8,0,0.7545
yAiNEHP7rVk,0.5859,-0.9644
PE29zC80hKc,0,0.3182
dWqE36LsWV4,0,0.8828
t3CoZxtq9Eo,0.8555,0.9802
2I5-ZH2nnkk,0,0.4215
bq2_wSsDwkQ,0,-0.2732
BN1WwnEDWAM,0,0.8937
DeNeXUs0vlw,0.6369,0.9802
f3aEXES85pA,0,0.6369
YODqGvFv2TY,0,0.9118
uP0RPv0Ieq0,0.4215,0.9524
PQp22yoYIGA,0,-0.3371
s2W0Lsf7hec,0,0.9526
1yrJyyaEILA,0,0
A5VzRwOwOEs,0,0
lfKqhhqOvXU,0,0.2869
BUYtul2TSsY,0.4404,0.9751
D27AF2TSNdo,0,0.9636
Ov81wXZgpBM,0.3612,0.5106
Q1JTjLiV3ls,0,0.9678
CUoM5K5UFAQ,0.3446,0.9971
rcbqc8HlMpo,0,0
DPib3LLb3D4,0.6124,0.743
ie5RxS4KOwE,0,0.7964
URnzTPcHI50,0.0516,-0.8798
fbmIw7y2n54,0,0.6369
4kTLBqYxkLM,0.1779,0.8622
Zdce60eo1pU,0,0.3182
XlumJ_Q9yu0,0,-0.7506
NIUH69wJJNU,0,0
C3K_zQheSDY,0,0.6361
zwJcaXMmboc,0,0
hsfkGj_Jd-I,0,0.8957
V052dttXGbA,0,0.3182
4_-2hQe-Ffo,0,0.3612
a6wV8aoly4I,0,0.3182
U4cfpH3IHnM,0,0.3182
jpySy-2HVPM,0.128,0.4215
Ns7CRtBehGM,0,0.3182
-H3-KzFrppM,0,0.3182
dz0SKQ1aYyQ,0,0.3182
5RMOhy3pMx8,0,0
HV9SQ3ZTGSA,0,0.9803
cFlSVJ7ORxs,0.7125,0
lSmkGmmy33g,0,-0.8209
TaeTb8TSf3c,0.25,0.9924
OBLuxnMY_Vw,0,0
yutrS60FRss,0,0.3578
HMLdEV-k5zw,0,-0.8555
VwrBSmHn3m0,0.7783,0.8871
A5cplSclZeI,-0.128,0.9353
3MqIvqNJwgw,0,0.8967
u2HwJ9tTqAo,0,0.9698
rLmymm_eMIE,0,0.3182
tZKIbYezFs8,0,0.3182
9GyucaKtJew,0,0.9571
2dKqlwGhAN0,0.4588,0.8883
