channelId,channel_commentCount,channel_viewCount,channel_videoCount,channel_subscriberCount
UCA589Ju7weQSfWiJV7WL0rg,0,1141977,217,3922
UCA589Ju7weQSfWiJV7WL0rg,0,1141977,217,3922
UCA589Ju7weQSfWiJV7WL0rg,0,1141977,217,3922
UCtgdcjED1SccbgMkXRd8FVw,0,164424323,308,400569
UCQArDd3ybp7wm37TTmKu9Wg,41,19931895,215,97871
UCzUHfkbW0B-QaOyAYZjiHhQ,0,2575861,62,10041
UCsp-JJVoKKd6uVI0fV1QMyA,0,163989,15,617
UC1kEG25q-JE69jVw5ITXCrA,0,4113246,151,70046
UCSGszU0IpwkbdIKwrC0eFhg,4,404449,89,376
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71648
UCUh-JaqgVO1s29x6e49tHCw,0,26487996,796,0
UCffzRtmyUjlZM0xKo3sBqYg,0,54331,17,985
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71648
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71648
UCte-Y3yjMQ1iKD7uhUaIlpQ,0,104,338,3432
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71648
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71648
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71648
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71648
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71648
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71648
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCRCU-cayVgUUcUwH4Er18mg,0,218404,116,542
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCKtQc0hv5MtyxMwq76uPmaA,0,726670202,245,502132
UCobi8wbJKxiiooqYG0oMFkQ,4,49737027,249,1036112
UC67O5DNP9g7sRJbL_oCL9WQ,0,14978791,207,173460
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCus9H-X9vLMi6iKQj2OoI1g,0,3434857,114,20441
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCgkZhTi_o34khj7qqyf_sMA,0,0,3,6
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCyWkpcB25Hr2oN7uRlsNg5g,1,1047095534,191,1466140
UCtJliz6SrlDOOLWTRtefjeA,0,174356857,947,249850
UC8NnhnWIdis9aetrRNqwoeQ,0,155178454,485,640253
UCh6sTDjNEbqgPhnJxcMKSKw,3,1335676,14,0
UCLJpFgv7AUCLyMKFImVYymQ,1,1748273,65,9879
UCvD0DBYf-gY2dWarc4NEL9Q,1,163978086,165,659742
UCGcltwAa9xthAVTMF2ZrRYg,0,150602288,307,262022
UCFMnXnkGQvciSwSrXSLNo2w,0,2886385,25,10828
UCxLoSGQB806czLhfSb539sA,4,19869686,268,164630
UCJ2YfOa1Wk4DrgX2_Q03irw,0,6482,6,24
UC1_YtRdsicpWwLxmijYtOaQ,9,4112257,469,21559
UC0yFbYmWHJT-6vSEne1XGdw,164,6643495,107,8873
UCte-Y3yjMQ1iKD7uhUaIlpQ,0,104,338,3432
UCte-Y3yjMQ1iKD7uhUaIlpQ,0,104,338,3432
UCnG40tiMlzxkQIOtNQtCFiA,0,20629,125,86
UC4tQYFdQZpnW4nQemZCLeEQ,0,1541628,230,3691
UCrayz50AwPyHF00rkKBRFFg,0,376147,937,2198
UC7_YxT-KID8kRbqZo7MyscQ,15076,7035375005,3573,17095384
UCGi_crMdUZnrcsvkCa8pt-g,6444,1633405295,1279,4928921
UCI4I6ldZ0jWe7vXpUVeVcpg,5282,666687422,406,4487055
UCs_DtLwXL2-ijwQmAJ2aYyg,0,41697357,1010,48692
UCWkm8uTEVvE1AROFisNMIAA,3,3453249,58,4004
UCWkm8uTEVvE1AROFisNMIAA,3,3453249,58,4004
UCDj81zLnZ1VZBittZZYXJpw,0,63696,64,85
UCPOIFuct7fjWKkiDRTNJqrg,0,1506596909,1163,1586450
UC9dTnhFLONMTpeks0uCYa7Q,0,2448831,65,14964
UClhIWNuYrzoFfOQ49YX-5qQ,0,56611489,225,551353
UCWTA5Yd0rAkQt5-9etIFoBA,935,84193591,95,727209
UCOpcACMWblDls9Z6GERVi1A,1419,1631605157,685,6015574
UC49-eyetSV9CzYqoF9_Kv7w,0,2010416,139,2668
UCXKJrYczY2_fJEZgFPGY0HQ,4,57704008,15296,46629
UC2FjccZl1w0StT7iMeM7O0g,0,15596,52,107
UCXKJrYczY2_fJEZgFPGY0HQ,4,57704008,15296,46629
UCP68YooVxcJnbzlA0bXDazg,0,4926296,340,5304
UCSe-MA8X1a_RP0Jmc49pLTQ,0,56399,2,172
UCcf1GnXX5_5nHSfKW3w0N4w,0,65873242,7,143101
UCJh6x_SoyLbIZVz8AVS0FqA,99,183168270,37,149647
UCOaMOXfe8EWH1GJyhqhXrAA,0,691985288,642,2007434
UCDyCYQzPr6bdXdxBKWFTAnQ,0,18559681,14,0
UCYLqa7tZqSEhXg4pgOGya6Q,0,296278241,419,512925
UCgR3SrM8T6GCFUTuxSFlR7A,0,42558934,206,194954
UCKaneTLJ0y5HT2jBiD4xBxg,0,6541330,356,28446
UC9Qt6syysPOV80nPzFhncOA,0,0,1450,9303
UCP68YooVxcJnbzlA0bXDazg,0,4926296,340,5304
UCVvYoqC9v3JTJm44YG9YlDQ,0,76441,144,409
UCEdvpU2pFRCVqU6yIPyTpMQ,0,512402257,45,3772816
UCJ6td3C9QlPO9O_J5dF4ZzA,3690,1582733050,1129,5981094
UCim40Arej9EBOfg0ViFW2ww,3023,395987400,146,417542
UCyWc8oYv5q8-94KQ8Em8JyA,0,45075910,586,83008
UC6FefgiqoMQrvsyrkWh_ojg,0,23425096,121,51590
UCxFZ7Tih4-RRLP8cGbNsmKQ,0,6358221,28,17976
UC1t6rbsFJRXD5U2iztlstsQ,0,262800,88,0
UCGklfxBfhcFWwPbJjrdTd5A,0,15193513,1575,0
UCcTLEZajzuTwLMoflDj7VSQ,0,650687,274,1410
UCWjdqkYj2lsUjn91-iFHuFA,0,156373,61,584
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCWPlUxBKJRBjDwRvvnCIZkA,0,464193,43,1076
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCpEhnqL0y41EpW2TvWAHD7Q,9615,7028426929,16239,11107800
UCXazgXDIYyWH-yXLAkcrFxw,59450,5200742109,695,23911014
UCR3TOnFWDeAlT-Ho6LueDmg,0,1082103358,23845,3249680
UCN078UFNwPgwWlU_V5WCTNw,4,527396959,663,1824601
UCPssTVPVWrbbjEoVqL1q0-A,0,327671802,1013,1834867
UCzH3iADRIq1IJlIXjfNgTpA,13835,4888398173,7331,8990184
UCFz066BeAkGWy2aPFyUpEAw,18,2376629,246,17364
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCXKJrYczY2_fJEZgFPGY0HQ,4,57704008,15296,46629
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UC4tQYFdQZpnW4nQemZCLeEQ,0,1541628,230,3691
UCim40Arej9EBOfg0ViFW2ww,3023,395987400,146,417542
UCRY0rGMiDRT9vG-bugHOrpA,0,129112595,360,314148
UCU8PFISdwVu66Zg4cyVbzsw,0,0,615,0
UCyWc8oYv5q8-94KQ8Em8JyA,0,45075910,586,83008
UCY3J7ceowh1kNrx283xtuYw,0,235038203,313,1727328
UCkb0yUW1GGo6sHaJ2Z9IIrA,0,142500874,258,292309
UCCBeR1kIDnEj8yexleTQlkw,0,7185421,137,23949
UC5grL03qtTFvgeqTXK8hjHg,29,5905567,507,15510
UC2Unz8xnq2CWogCMD8GAuRw,0,417846,63,2043
UCn6DFb-QAWn4NJCsVm9ynCA,0,19247,10,58
UC1S0ctsqXjWukGx6gZT2wVg,0,1205443,22,27189
UC8stY0sigjxvZuQlQyAcUzg,0,6375,11,1570
UC81_DxLCLa53OwTJV-dZCTQ,0,58,8,0
UCyupwg56cb-DKlz8fg09Vbw,5421,60588164,61,143792
UCldbMuVj2DsMYg8QdN4tZiw,20,63973,35,90
UCLUp17ZavNuGmQgrkwME09w,0,133796,127,292
UCS_6D7FKjYVQrKvJJ0djl0g,0,0,227,4756
UC8stY0sigjxvZuQlQyAcUzg,0,6375,11,1570
UC8stY0sigjxvZuQlQyAcUzg,0,6375,11,1570
UCXy3OAlKBy90MHdH6ThuvMg,0,13475694,39,293246
UCnhg5EWpRH1R5JxxayLHayg,0,14991911,203,18750
UCYGjbdDveVI8hGXyQBCeMZQ,0,17144063,90,244461
UCUh-JaqgVO1s29x6e49tHCw,0,26487996,796,0
UC8stY0sigjxvZuQlQyAcUzg,0,6375,11,1570
UC-6Wmm5BR5UJvFVSUztAitA,0,37423986,197,409811
UCQjgTJbN3hmnEBA6KaB-YjQ,0,170500674,262,600581
UCSLPmori4S3kZpKr3qzRQBw,214,5568685,134,78920
UCfNbapI7ue9JyLi5yNRfaKg,0,4548827,237,28914
UCUh-JaqgVO1s29x6e49tHCw,0,26487996,796,0
UCaIyJ4xNpwHBfR6Jd0AgLWQ,0,295276974,318,1549804
UCTP5z0kFg6-nPcZ79gTC67Q,0,1170827775,7100,1864299
UCOmidKhHtmjH2e-e2lEM_Bg,0,5929210,217,60148
UCuRBMb2xVHGKBPy3o3trkEA,0,991692,105,1077
UCFHVhHX5kiVuTtVoddpcdwg,0,6687141,55,22471
UCC787nW2EJZfm-t3wiRWjKw,0,61505,68,13242
UCwp9qjk-QHi2WBiLswrYNUA,0,5237490,101,16794
UC1_YtRdsicpWwLxmijYtOaQ,9,4112257,469,21559
UCczxq0Z0fEiXe_bbUBgVx1A,1,2606036,408,2189
UCP68YooVxcJnbzlA0bXDazg,0,4926296,340,5304
UCnX36N5FXYX1Oa6rzPDp7Cw,3,392053,54,292
UC_mjDvf47xEo7omVshAjv4g,3,13967231,243,28677
UC969eMgqMEGH3hs6lTKL6eA,0,158490,264,716
UCniozWK0Nujg0F-HHWP30rw,0,66869,23,741
UCgcDDC_pRAIF__KX83e6BXw,0,4104,118,146
UC6IcNnxcyg1QX8VC1M8ePXQ,0,285107,2546,731
UCgcDDC_pRAIF__KX83e6BXw,0,4104,118,146
UCgcDDC_pRAIF__KX83e6BXw,0,4104,118,146
UCgcDDC_pRAIF__KX83e6BXw,0,4104,118,146
UCgcDDC_pRAIF__KX83e6BXw,0,4104,118,146
UCFeUJQbDYATcMDhmA1nOGRQ,0,0,24,10
UCgcDDC_pRAIF__KX83e6BXw,0,4104,118,146
UCgcDDC_pRAIF__KX83e6BXw,0,4104,118,146
UCgcDDC_pRAIF__KX83e6BXw,0,4104,118,146
UC6IcNnxcyg1QX8VC1M8ePXQ,0,285107,2546,731
UCFeUJQbDYATcMDhmA1nOGRQ,0,0,24,10
UC6IcNnxcyg1QX8VC1M8ePXQ,0,285107,2546,731
UCe1RxZYxAGJv0OCglBveyEA,0,4320044,139,8930
UCusHVOGgmhrGWGCo1POBVPw,0,79359089,3514,0
UCy6CDD9VfvtAu1_Az00_FIw,95,556056,6,2037
UCDDXkcNrsG2OCsD2orypojg,0,3896648,85,5480
UCP68YooVxcJnbzlA0bXDazg,0,4926296,340,5304
UCP68YooVxcJnbzlA0bXDazg,0,4926296,340,5304
UCxfe4L30PKuCFfDweiRHZjg,0,24895,29,54
UCLa2_RAPJhIG88m8SiCDTJA,0,162682518,346,180543
UCjNxszyFPasDdRoD9J6X-sw,93409,349743670,1353,1077288
UCxWXwlqIYVjclhsOUB9RSjQ,0,127582404,1110,94094
UCusHVOGgmhrGWGCo1POBVPw,0,79359089,3514,0
UCuqf-iuWOE-_VKT4r6SFLFA,0,367320,366,494
UCEXXFbmMb9ElMYrwjH5pTkQ,0,375546,13,463
UCWR3vKO4ZP__80CAxtr9F3g,0,46014,191,214
UCxj_vl4qdX8MESp3ADqynsA,48,35199880,542,251599
UCMlANBKXp-g9npe076xyZ6w,0,18762637,218,7622
UC-RG4--VJGoWME8i8iDOBLw,29,3558086,87,48534
UCrQ_DxqRd3fgUIhMx3zZS3Q,0,666262,70,1926
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCP68YooVxcJnbzlA0bXDazg,0,4926296,340,5304
UCMJ4jd0OXIjnmHWN_UhT2Vg,0,4,167,0
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCkIz_kMAXeDajTZEykpa42A,0,0,37,6
UC5grL03qtTFvgeqTXK8hjHg,29,5905567,507,15510
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCdyjiB5H8Pu7aDTNVXTTpcg,0,648241,262,8920
UCP68YooVxcJnbzlA0bXDazg,0,4926296,340,5304
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UC6IcNnxcyg1QX8VC1M8ePXQ,0,285107,2546,731
UC6IcNnxcyg1QX8VC1M8ePXQ,0,285107,2546,731
UC6IcNnxcyg1QX8VC1M8ePXQ,0,285107,2546,731
UCgCvqtKydgrc0IfwNKAxbJw,0,4535733,63,5633
UCJw2eCdypuJl8FEMkso_tPw,0,1107811,22,5857
UCFHVhHX5kiVuTtVoddpcdwg,0,6687141,55,22471
UCkMVQElD-bes9Hlt8YokLlQ,0,1056,6,604
UC-TcXuEvtrdFm-UU9ZWsilw,0,1262,23,85
UCEXXFbmMb9ElMYrwjH5pTkQ,0,375546,13,463
UCJY1JCVsIgVgN5ePERZ_Upg,0,20524860,7925,71649
UCLzGbOkieEygRx0HIRRjKjQ,0,3,1,0
UCc8RgwA59B9q2mADjrMHD4A,0,307933180,349,350130
UCpV84RKPU4YgoZauTYDG13w,0,56862424,233,141766
UCESVM7TqJM38gV3YvfwNTyA,0,464488,2,8890
UCjt7bEwtlk6A6f_CiY2ZOlQ,690,114601687,1799,950163
UCXKJrYczY2_fJEZgFPGY0HQ,4,57704008,15296,46629
UC25MtYrhybvWJVbRDc6i7Og,0,7574,14,55
UCv_oQtv4OXnAZEnJrnKn5Dg,0,48109,80,596
UC0jDkcWo9CMzALbHvMG5r5g,31,54339874,70,72724
UCII0hP2Ycmhh5j8lS4cexBQ,0,144960804,442,640935
UC24I2gsaEx_zfrRHQphjj-w,0,16953626,296,54092
UCW1U8eTghJAmEtUGd5Ejbsw,0,946352,79,4175
UCP68YooVxcJnbzlA0bXDazg,0,4926296,340,5304
UCMJ4jd0OXIjnmHWN_UhT2Vg,0,4,167,0
UCP68YooVxcJnbzlA0bXDazg,0,4926296,340,5304
UCMJ4jd0OXIjnmHWN_UhT2Vg,0,4,167,0
UCkMVQElD-bes9Hlt8YokLlQ,0,1056,6,604
UCMjVo7KZDeU7ZCH8ht16jDQ,0,3901795,285,7537
UCb7IH7B4NbgW-DkHV38LLLA,0,1191227,107,4496
UCP68YooVxcJnbzlA0bXDazg,0,4926296,340,5304
UCMJ4jd0OXIjnmHWN_UhT2Vg,0,4,167,0
UCMJ4jd0OXIjnmHWN_UhT2Vg,0,4,167,0
UCU8PFISdwVu66Zg4cyVbzsw,0,0,615,0
UC4JeVG7Weq6tmDiZ5V7eOHQ,0,2649199,72,12452
UCA589Ju7weQSfWiJV7WL0rg,0,1141977,217,3922
UCyg5WW3C_hEdttgnMjTH0-g,0,2717456,1236,6138
UCMJ4jd0OXIjnmHWN_UhT2Vg,0,4,167,0
UCA589Ju7weQSfWiJV7WL0rg,0,1141977,217,3922
UCA589Ju7weQSfWiJV7WL0rg,0,1141977,217,3922
UCGnJUGhly6awPXTsqS5BjTw,0,0,1,1
UCZQ0XPE7wxMafUf8dIHOxgQ,0,85618959,232,998345
UCsn6cjffsvyOZCZxvGoJxGg,12963,569356367,131,4255266
UCRmKAmvlSng20SuPH2KfZeg,0,1465582,107,6482
UCZ-qxagOkAmCEP-Tu6YliUQ,1672,87167417,614,546724
UCxzA0vqUinKHt_PoWvi-ybw,0,106763,19,280
UC1kEG25q-JE69jVw5ITXCrA,0,4113246,151,70046
UCo9z_htrA0xmw61tHxAXe1g,0,86946,53,1667
UCte-Y3yjMQ1iKD7uhUaIlpQ,0,104,338,3432
UCA589Ju7weQSfWiJV7WL0rg,0,1141977,217,3922
UCEzRCdq-jjQdbCp82dtUmNA,0,7786,33,27
UCqQR2Je4bz6KZ52HtMe9DEg,0,552,14,1
UCmCO0QhnL7rixbk1bB1FQJg,0,184315815,242,210170
UCwpmEwAbLPUHH_9y8JazVnA,7370,423411674,118,1237590
UCa10nxShhzNrCE1o2ZOPztg,23,4382917825,1028,13218859
UC8kAKurZ-imoAoo1_19-SSQ,0,1770332,573,2383
UC1XrG1M_hw8103zO2x-oivg,1,586022697,1735,1191737
UCP68YooVxcJnbzlA0bXDazg,0,4926296,340,5304
UCyCVkpgtmaydzvj1PdN3DIQ,0,49213,25,389
UClgBlrtNWZVZeodbQglBeWA,0,68382,44,176
UCyfllUrd8yDNV903ortebBg,0,8413,5,0
UCte-Y3yjMQ1iKD7uhUaIlpQ,0,104,338,3432
UCte-Y3yjMQ1iKD7uhUaIlpQ,0,104,338,3432
UCibhlri9bKbMl4Q36N3gXvg,0,6156,319,47
UCUdTV6ABEbvUxVzIwFg4RKw,0,106791778,77,204154
UCbozJECZ7ZKGWA85pZ82mSQ,0,10471921,128,19290
UCrLTHz-a-RgeVCkx4iOhs0w,0,4913435,21,26593
UC7_YxT-KID8kRbqZo7MyscQ,15076,7035375005,3573,17095395
UCusaOYfkki9drs2eIfRZGfQ,0,3383541,6,25362
UCRCU-cayVgUUcUwH4Er18mg,0,218404,116,542
UCUshGYxGRotrvC94PGdVLXA,0,109625,41,359
UCKef1ejCOy2uXNp9TXr9oTg,0,7193903,263,39920
UCnG40tiMlzxkQIOtNQtCFiA,0,20629,125,86
UCKmbA3sEs1KV523p3WtcX4Q,0,19027,29,169
UCibhlri9bKbMl4Q36N3gXvg,0,6156,319,47
UCyV5giUy8X7HnEFeQmV1I0w,0,53923175,70,790093
UCweOkPb1wVVH0Q0Tlj4a5Pw,1852,5541707781,8513,6229370
UCnXSkY0ye4bmDFE92sNEtvw,0,35475471,7,219865
UCHnF1UIHJgFdLfYTYys9isg,0,6383682,10,13079
UCqKKxxBsm3lyAN1YUmejQxg,0,10209746,203,68863
UCWgW543KDopm7hgPDny_lmQ,0,2034160,178,5550
UC1-34EUxbl81v02EXowfoyg,2,69505326,432,288353
UCXKJrYczY2_fJEZgFPGY0HQ,4,57704008,15296,46629
UCte-Y3yjMQ1iKD7uhUaIlpQ,0,104,338,3432
UCPMqdF3dtgzl5g2oV6jltzg,0,17474,27,0
UCYKzvm8hphuoL9-8MYLRPjg,0,339,9,0
UCsglxN2_xfVx_WQaCRGtjPg,0,12956,88,64
UCjzHeG1KWoonmf9d5KBvSiw,0,68518401,253,252803
UCahKjkez9olNwcpc5pZwzvg,22,497401364,36258,473850
UCqsjRipOhfRhv3_JRAsYQgQ,368,98660268,1655,275991
UC7UJNsNRmZq4uqI3vJ3S5ow,0,208013,55,1287
UCcTLEZajzuTwLMoflDj7VSQ,0,650687,274,1410
UC4y4Y5TIrcZD5YZhCP_P__A,0,24183,15,223
UC5nc_ZtjKW1htCVZVRxlQAQ,4434,2454797693,1655,6459879
UCN_xHgvDmnrzoka9aoCDabA,0,14438212,695,80639
UCdNVSoO2Sr944sW7Ee5mXGQ,0,890198,13,2259
UCubx3xz2gLS2XgPfm1Wwt8A,0,494292,217,0
UClBz0XaIv9muwI2T3UVIwGw,261,40712731,553,251485
UCmKEG4NXBi9xK727t0-nQrw,0,265570,36,1198
UCUJxr6ass0_k1bXuLLAbR4w,0,33392,1,30
UC5JfnfGKV9LQsBKNm1L9EAw,0,3427385,391,37195
UCLkq3HC2y2NPpyQzaeR9slA,0,22738,7,797
UCFveDSYkRjRve8ly3qXVqCw,0,790798,74,3030
UCibWVj2ScgD6P7zqebwjy5Q,0,0,97,24
UCoPSQogEeB6PQf1qi90mW-g,0,0,41,77
UCFHPWXjM14wlFo-vJTodvUg,2,657028,3,4056
UCSxsXbxXvH64bSjiKFi1L9A,10,114007249,444,1094679
UCNZxkCLMDGrYDaqSkaGn5iw,3,4061240,23,22953
UC15FDiTPb4DmyGG85lZur5A,0,254768,37,5086
UC8-IdCuKEXMWCKIL2tl_zjA,0,833533,142,875
UCoGDh1Xa3kUCpok24JN5DKA,2629,4045316588,879,13690327
UCsTcErHg8oDvUnTzoqsYeNw,2105,1275480137,1167,7708033
UCzhgQCwy-FTrG5w51NzTFwQ,0,12319680,35,18075
UCU8PFISdwVu66Zg4cyVbzsw,0,0,615,0
UCR7aUGJhXG1UnQ5eTenUnGg,0,891807299,964,1481253
UCVZlxkKqlvVqzRJXhAGq42Q,3018,241331035,570,1660661
UCYLqa7tZqSEhXg4pgOGya6Q,0,296278241,419,512925
UCTC-KTVmSEpvi5QCW-0MIew,0,16622979,384,80152
UC3jXYhIKKCqj2SacdQ5nSaw,0,1147368,52,3159
UC-K_krRbXQVM4G1HWANDGRQ,0,4001767,775,31720
UCTrlOONARMd9tOcb7JRqbqA,0,1662087,75,21031
UCCRBpyacv5-j1ongGV6dwyQ,0,287908,26,3513
UC4tQYFdQZpnW4nQemZCLeEQ,0,1541628,230,3691
UCAL3JXZSzSm8AlZyD3nQdBA,0,249798368,25,4171989
UCY_ZUvCv9C_tv5yC0YR0eWg,1283,203133636,665,1581203
UCqj5nYCtZpUNBIYBTGbs20A,0,1100493,23,4956
UCSmKDLLoL5sfFIoDDQgVNDQ,0,74749,42,893
UCcKT39KR_e3ZliHe4cyC06A,13,36758978,6071,45110
UC9jEgaL8OTJEYSnNTmYAanQ,0,41803,85,214
UCgkZhTi_o34khj7qqyf_sMA,0,0,3,6
UCN5Zf3Zyb9Bp9NeqtNwnc5w,53,1081033756,790,1410878
UCcJOvU2SXP0YI4iYL7Kxwcg,0,124585206,229,436146
UCusHVOGgmhrGWGCo1POBVPw,0,79359089,3514,0
UCfaO7qS9RXR3v3CP-1a5PWQ,0,8985939,41,14294
UCqjwF8rxRsotnojGl4gM0Zw,3,22330776,92,409225
UCftK-tQH9-Pp68v6ImVbrzA,31,116100620,926,412308
UCuw01tgo8DKvo7w3SYE-d3Q,0,198006,236,3609
UCQiwdqoPFHE6IWORhZQ3RrQ,0,92616930,320,187828
UCC9h3H-sGrvqd2otknZntsQ,2793,1356544979,1166,5351930
UCW5677agcbt6lqj5RZnZLtw,0,136051997,22,465529
UCDWIvJwLJsE4LG1Atne2blQ,7,564077572,251,3751539
UCez6_KPGd1bmixWTDBgHm3Q,0,917675682,773,1495830
UCJuSxlxkZKULTn2sy7fcZtA,0,55042500,280,140869
UCU8PFISdwVu66Zg4cyVbzsw,0,0,615,0
UCaF3MVnBYNnjAKF16k3mUjw,65,170299025,1631,460376
UCL4ss3I2WQaWp2sw1SjHi5Q,302,90032525,390,122493
UCvOSoed6g6_Q-xvu0VMHddw,4,52195,44,848
UCORz-zCPEiyZgvrGl6S07Ww,0,10584339,25,19352
UCAZzz2Dd9Xh6vTjNcxhqPZw,0,8137849,654,13167
UCtxvq4aq_o6yYQjCXGyuawQ,0,66368788,238,930412
UClm2DY6pj3ygKoKhEVr7KFw,0,518820,28,5909
UCJgq3uJ5jFCbNB06TC9BFBw,50,2369294,398,6971
UCl0Vpub9kTgBhGwGFd0rdfw,17555,415037026,497,3452858
UCnn1Ps-YvrMVgiJNJb6IWCg,0,636664,35,7773
UCx-B61V-oMWfLgYFruxd73w,0,718191,57,2863
UCI2OiZs5aVcyBUBVsgovzng,0,1024429001,2300,880851
UCA7_oF62h54DAd-jRq7JHRg,1,754558,278,1201
UCinGirg11ZXQ-QTGx7mGAzg,0,843796,99,4690
UCsXy_zdFlEO4S25hQWDThoQ,23,30694978,318,35103
UCKa6Dt4qiBpD9tVJfk4P52w,320,30079883,445,78420
UCRoeQHmIX2iEeRNTstHRYdg,0,49451137,10,80877
UCkeGyA3iAF6RRfpd9SIyxKA,0,4754211,55,93889
UCl3aKvzB7uC5mTlVEWiCogA,2,149050316,10338,111193
UCFHVhHX5kiVuTtVoddpcdwg,0,6687141,55,22471
UCusHVOGgmhrGWGCo1POBVPw,0,79359089,3514,0
UC_aJGG9s3nVps-zEGd3ziZw,0,12237,19,490
UCvyK8Z1GJht9Dlsj0aFjiWw,0,11862,18,49
UC8dmT5Fp1s8sRPzIQmZ-JHA,0,3543,8,34
UCLgNmqtFa9vxlDWQ4bxLuYQ,5,133244624,701,148329
UCLGbi1baE-2VZd5hmWlhMnA,0,10653449,560,0
UCMekaXFnbJrS_vqo3f8Fzjw,0,11456,12,0
UCKAqou7V9FAWXpZd9xtOg3Q,149,11978830136,476,10251331
